flight_id,aircraft_id,reg,equip,callsign,flight,schd_from,schd_to,real_to,reserved
44188393,11012597,N617NK,A320,NKS859,NK859,FLL,CTG,CTG,
44188422,9015427,B-16411,B744,EVA10,BR10,TPE,YVR,YVR,
44188385,65852,SU-GDN,B77W,MSR959,MS959,CAN,CAI,CAI,
44188401,4196825,G-EUUL,A320,BAW717T,BA717,ZRH,LHR,LHR,
44188438,12256331,,,,,,,,
44188476,11390112,N989AN,B738,AAL1139,AA1139,LGA,DFW,DFW,
44188461,3956946,D-AHFR,B738,TUI85Y,X32145,TFS,HAJ,HAJ,
44188443,5024379,EI-RDL,E170,AZA1488,AZ1488,VRN,FCO,FCO,
44188439,8945751,VN-A372,A332,HVN320,VN320,SGN,KIX,KIX,
44188419,,N15712,B737,UAL1654,UA1654,IAH,SJC,SJC,
44188402,4967462,TC-SAF,B737,THY7011,TK7011,ADB,ESB,ESB,
44188449,0,,C560,C560,,,,,
44188411,15205404,CC-BJB,A320,LAN440,LA440,AEP,SCL,SCL,
44188424,10598331,N21FW,BE99,,,,,,
44188469,4196334,G-YMMC,B772,BAGYMM,,LHR,,,
44188376,15204874,CC-CPX,A319,LPE2097,LP2097,LIM,,,
44188375,3424900,EC-LRA,A320,VLG3003,VY3003,LPA,BCN,BCN,
44188457,3950894,D-ABIN,B735,DLH6K,LH1221,GVA,FRA,FRA,
44188427,3950745,D-ABDY,A320,BER913Y,AB8108,TXL,ARN,ARN,
44188475,4804854,CS-TGV,A310,RZO221,S4221,PDL,BOS,BOS,
44188437,12256267,,,,,,,,
44188390,7668371,9M-MNF,A388,MAS2,MH2,KUL,LHR,LHR,
44188381,0,,BE40,BE40,,,,,
44188465,,N936XJ,CRJ9,FLG3555,9E3555,PIT,MSP,MSP,
44188418,,N613CZ,E170,CPZ5833,CP5833,SFO,LAX,LAX,
44188397,,N980TW,MD83,AAL1460,AA1460,DFW,MSP,MSP,
44188467,7865262,B-6512,A333,CCA970,CA970,SIN,PEK,PEK,
44188423,9003710,A6-FDS,B738,FDB47,FZ47,DXB,MCT,MCT,
44188392,11191284,N793JB,A320,JBU622,B6622,NAS,JFK,JFK,
44188426,3950899,D-ABIS,B735,DLH4PP,LH276,FRA,LIN,LIN,
44188394,0,,GLF5,GLF5,,,,,
44188410,11029181,N633VA,A320,VRD174,VX174,SFO,EWR,EWR,
44188379,4499492,OO-JAD,B738,JAF6HL,TB5008,RBA,ORY,ORY,
44188453,5022410,EI-DES,A320,EIN356,EI356,DUB,MUC,MUC,
44188441,11008549,N613CR,,N613CR,,IAD,,,
44188389,10598466,N21MF,BE58,N21MF,,,,,
44188413,10620161,N231JB,E190,JBU46,B646,RSW,BUF,BUF,
44188384,10919095,N525NK,A319,NKS562,NK562,LAS,DEN,DEN,
44188436,12256218,,,,,,,,
44188380,11235293,N836NN,B738,AAL1348,AA1348,DFW,MBJ,MBJ,
44188425,9044647,PK-LJI,B739,LNI257,JT257,PDG,CGK,CGK,
44188468,4221070,G-ZBJA,B788,GZBJA,,LHR,,,
44188474,3813921,F-OMRB,A320,MEA437,ME437,DOH,BEY,BEY,
44188444,11019855,N624NK,A320,NKS188,NK188,LAS,DTW,DTW,
44188459,3756233,F-GUGJ,A318,AFR1713,AF1713,LIN,CDG,CDG,
44188421,4921399,HB-JEL,E135,EXH651,,,,,
44188383,4196824,G-EUUK,A320,BAW912N,BA912,LHR,FRA,FRA,
44188404,3761568,F-GZNA,B77W,AFFGZNA,,CDG,,,
44188403,3425430,EC-LLE,A320,IBS3952,I23952,MAD,SVQ,SVQ,
44188382,11186690,N789AN,B772,AAL999,AA999,MIA,EZE,EZE,
44188458,8389580,VT-IWB,A332,AIC359,AI359,SIN,MAA,MAA,
44188452,4738228,PH-BCA,B738,KLM32D,KL1148,OSL,AMS,AMS,
44188561,10920817,N527FE,MD11,FDX645,,IND,MEM,MEM,
44188518,0,,F900,F900,,,,,
44188554,7405684,HZ-AS12,A320,,,,,,
44188574,4219724,G-CGMC,E135,EZE82Z,T34802,SVG,NCL,NCL,
44188571,11170855,N77296,B738,UAL1729,UA1729,DEN,IAD,IAD,
44188549,4574918,OY-SVF,JS31,SUS91B,,,,,
44188487,4686016,LN-RPK,B737,SAS488,SK488,OSL,ARN,ARN,
44188479,8945844,VN-A605,A321,HVN7371,,,,,
44188516,10814242,N422AW,CRJ2,,,,,,
44188520,434237,A7-AED,A333,QTR1380,QR1380,ALG,DOH,DOH,
44188507,7405744,HZ-ASU,A321,SVA1733,SV1733,RUH,BHH,BHH,
44188503,,N654AE,E145,EGF3638,MQ3638,DFW,CID,CID,
44188478,0,,C750,C750,,,,,
44188575,11054835,N659JB,A320,JBU298,B6298,MCO,LGA,LGA,
44188500,4686670,LN-RPL,B738,SAS277,SK277,OSL,BGO,BGO,
44188527,4220531,G-EZUZ,A320,EZY92WA,U28419,LGW,LYS,LYS,
44188486,3958315,D-AIQK,A320,GWI6E,4U7043,STR,HAM,HAM,
44188531,4949658,TC-ATZ,A321,KKK16,KK16,IST,AYT,AYT,
44188562,10534800,N14735,B737,UAL6856,UA6856,HKG,,,
44188501,12596433,C-FUAA,B738,SWG27,,PIE,YYZ,YYZ,
44188551,5023085,EI-DWH,B738,RYR5231,FR5231,AHO,CUF,CUF,
44188499,12256443,,,,,,,,
44188481,5024224,EI-UNM,B773,TSO8775,,DME,VKO,VKO,
44188489,10291671,,,,,,,,
44188498,8945846,VN-A680,A320,VJ8766,VJ8766,SGN,,,
44188504,4954198,TC-FBV,A320,FHY773,,,,,
44188532,7865559,B-6181,A319,CBJ5334,JD5334,HGH,XIY,XIY,
44188502,11208496,,,,,,,,
44188529,12587920,C-FHKP,E190,ACA204,AC204,YVR,YYC,YYC,
44188497,5312556,ES-PJR,JS32,AIA205C,,,,,
44188505,4958611,TC-JLS,A319,THY3TP,TK1055,IST,ZAG,ZAG,
44188517,3958146,D-AILB,A319,DLH3RP,LH2371,ZRH,MUC,MUC,
44188552,11162664,N765AN,B772,AAL175,AA175,DFW,NRT,NRT,
44188569,,N270SK,E145,CHQ6362,RP6362,RDU,PHL,PHL,
44188542,4735448,PH-XRY,B737,TRA5022,HV5022,AGP,RTM,RTM,
44188560,4920995,HB-IOX,A319,BER523R,AB8142,DUS,ZRH,ZRH,
44188519,4342192,VP-CXH,A320,KNE306,XY306,JED,DMM,DMM,
44188508,3417489,EC-KHN,A320,VLG1846,VY1846,BCN,FRA,FRA,
44188550,3753463,F-GRPX,AT72,CC721LW,XK721,TLS,AJA,AJA,
44188576,7866057,B-6729,A320,EU2242,EU2242,LJG,CTU,CTU,
44188543,10486143,N1RF,,,,,,,
44188553,5254296,YL-BBV,DH8D,BTI213,BT213,RIX,TXL,TXL,
44188572,9003399,A6-EEH,A388,A6EEH,,DXB,,,
44188515,14978699,PR-XIN,BE58,PRXIN,,,,,
44188540,4512138,OO-VLJ,F50,BCY82C,,RTM,LCY,LCY,
44188477,7668318,9M-MTK,A333,MAS197,MH197,DAC,KUL,KUL,
44188544,11148256,N750UW,A319,AWE1756,US1756,CLT,BDL,BDL,
44188565,24593,C9-BAP,B735,TM154,TM154,MPM,,,
44188548,0,,C560,C560,,,,,
44188514,10885424,N492TA,A320,LRC624,LR624,LIM,SJO,SJO,
44188506,4920977,HB-IOF,A321,SWR68UP,LX2808,ZRH,GVA,GVA,
44188533,12256454,,,,,,,,
44188534,10719459,N329MS,CRJ9,N329MS,,,,,
44188480,9015510,B-16707,B77W,EVA15,BR15,LAX,TPE,TPE,
44188573,11066747,N670UA,B763,UAL941,UA941,LHR,EWR,EWR,
44188528,11148128,N750PT,,N750PT,,FSD,MBJ,MBJ,
44188530,12848441,,,,,,,,
44188564,11240812,N841VA,A320,VRD491,VX491,LAS,LAX,LAX,
44188563,0,,GLF4,GLF4,,,,,
44188541,11231815,N8321D,B738,SWA819,WN819,PHX,STL,STL,
44188577,7865989,B-5532,B738,CXA866,MF866,FOC,HGH,HGH,
44188650,589912,D2-TED,B772,DTA578,DT578,JNB,LAD,LAD,
44188643,10563637,N176HQ,E190,RPA5283,,MCI,ICT,ICT,
44188619,3950826,D-ABGJ,A319,BER418L,AB8638,TXL,BUD,BUD,
44188621,14976020,PR-GGU,B738,GLO1432,G31432,CGH,GYN,GYN,
44188669,1098581,-,,,,,,,
44188585,11282995,N883NN,B738,AAL1175,AA1175,MIA,LGA,LGA,
44188648,7700897,RP-C8971,A320,EZD941,Z2941,KUL,MNL,MNL,
44188612,4195682,G-GBTB,B734,BAW81HM,BA2762,LGW,AMS,AMS,
44188610,3958372,D-AISD,A321,DLH1WE,LH160,FRA,LEJ,LEJ,
44188673,4901190,SE-RJF,A320,SAS2537,SK2537,CPH,DUB,DUB,
44188608,3748640,F-GMZA,A321,AF551FU,AF7551,MPL,ORY,ORY,
44188659,3950760,D-ABEH,B733,DLH998,LH998,FRA,AMS,AMS,
44188587,3958347,D-AIRK,A321,DLH3FW,LH2100,MUC,HAJ,HAJ,
44188670,10708122,N318AS,B739,,,,,,
44188592,3951978,D-ACKJ,CRJ9,DLH2189,LH2189,RLG,MUC,MUC,
44188658,11331298,N930NN,B738,AAL1143,AA1143,LGA,DFW,DFW,
44188639,4342372,VP-BXZ,B735,UTA565,UT565,VKO,PEE,PEE,
44188672,11134273,N737CC,B737,N737CC,,CGN,,,
44188661,4805264,CS-TTP,A319,TAP431,TP431,ORY,LIS,LIS,
44188663,8390246,VT-JEM,B77W,THY5XF,TK1986,LHR,IST,IST,
44188667,,N633CZ,E170,CPZ5756,CP5756,DFW,LGA,LGA,
44188634,14977871,PR-TKK,AT76,AZ2586,AZ2586,GRU,,,
44188588,3813920,F-OMRA,A320,MEA402,ME402,BEY,KWI,KWI,
44188628,4958886,TC-JUF,A320,THY4RF,TK2731,AJI,IST,IST,
44188606,11128030,N730US,A319,AWE2113,US2113,BOS,DCA,DCA,
44188668,10882824,,,,,,,,
44188607,0,,C25A,C25A,,,,,
44188599,4958542,TC-JJN,B77W,THY9,TK9,IST,LAX,LAX,
44188640,4736183,P4-KDA,A321,KZR875,KC875,ALA,SVO,SVO,
44188627,10292394,,,,,,,,
44188590,12256117,,,,,,,,
44188591,8389616,VT-AXQ,B738,AXB434,IX434,DXB,COK,COK,
44188617,4196827,G-EUUN,A320,SHT12N,BA1334,LHR,NCL,NCL,
44188649,11142489,N745CK,B744,CKS329,K4329,JFK,BAH,BAH,
44188632,11208329,N8096U,BE9L,,,,,,
44188584,4197878,G-JECL,DH8D,BEE5WF,BE276,LGW,IOM,IOM,
44188586,8389847,VT-SGE,B738,SEJ206,SG206,BOM,MAA,MAA,
44188641,3748643,F-GMZD,A321,AF544FN,AF7544,ORY,MPL,MPL,
44188651,4756260,SP-EQE,DH8D,LOT3847,LO3847,WAW,WRO,WRO,
44188597,3958607,D-AIZO,A320,DLH3ER,LH132,FRA,STR,STR,
44188609,7864864,B-KPI,B77W,CPA255,CX255,HKG,LHR,LHR,
44188618,4738823,PH-BGP,B737,KLM40E,KL1170,HEL,AMS,AMS,
44188630,9006756,-,,FIR6,,DXB,,,
44188631,14978680,PR-GXI,B738,GLO1033,G31033,GIG,CGH,CGH,
44188589,12256429,,,,,,,,
44188582,,N960SW,CRJ2,SKW6334,OO6334,DSM,ORD,ORD,
44188671,10848393,N456BK,,,,,,,
44188583,11383110,,,,,,,,
44188633,11325715,N925DL,MD88,,,,,,
44188611,4196901,G-EUUP,A320,BAW546,BA546,LHR,FCO,FCO,
44188674,11271933,N872NN,B738,AAL1436,AA1436,DFW,LIR,LIR,
44188662,12594977,C-FRWA,B738,WJA1460,WS1460,YYC,LAS,LAS,
44188647,,N465SW,CRJ2,SKW2606,OO2606,FAT,LAX,LAX,
44188644,,N317JB,E190,JBU76,B676,MSY,JFK,JFK,
44188642,3960273,D-AKNQ,A319,GWI2520,4U2520,STR,BCN,BCN,
44188601,3416266,EC-IXD,A321,IBE3180,IB3180,MAD,LHR,LHR,
44188652,4901077,SE-RFU,B738,BLX660,6B660,ACE,,,
44188598,4687794,LN-NGE,B738,NAX54CA,DY3540,CPH,AMS,AMS,
44188629,12256532,,,,,,,,
44188600,4218126,G-EZDU,A319,EZY5103,U25103,LGW,ZAG,ZAG,
44188638,11352287,N951FD,B752,,,,,,
44188717,11260954,N861RW,E170,3517110,,,,,
44188719,0,,CL30,CL30,,,,,
44188705,0,,F2TH,F2TH,,,,,
44188748,11058088,N662AA,B752,,,,,,
44188697,0,,,,,,,,
44188694,5024221,EI-EPS,A319,EIN3X,,BHD,,,
44188723,3958359,D-AIRW,A321,DLH7TW,LH2016,MUC,DUS,DUS,
44188721,3950698,D-ABCJ,A321,BER933C,AB3315,TFS,TXL,TXL,
44188725,4738835,PH-GGX,B738,GLO1672,G31672,FOR,NAT,NAT,
44188722,5023744,EI-DTK,A320,AZA1585,,FCO,CAG,CAG,
44188716,10723460,N33264,B738,,,,,,
44188745,11224874,N826AE,E135,EGF3407,MQ3407,CMH,LGA,LGA,
44188772,15204982,CC-BFS,A320,LAN934,LA934,SCL,MDZ,MDZ,
44188735,11100285,N703JB,A320,,,,,,
44188688,4221602,,,BND12,,NWI,,,
44188737,11061979,N666DN,B752,,,,,,
44188763,4343098,VQ-BOZ,A321,SVR1002,,,,,
44188765,5274687,UK-32016,A320,UZB1416,HY1416,FEG,TAS,TAS,
44188739,11401619,-,,,,,,,
44188690,0,,GLF5,GLF5,,,,,
44188773,3413322,EC-IDA,B738,AEA674,UX674,,,,
44188736,4196662,G-EUOA,A319,BAW767,BA767,OSL,LHR,LHR,
44188744,,N14242,B738,UAL1655,UA1655,DEN,SFO,SFO,
44188724,12590789,C-FLQY,DH8D,,,,,,
44188734,4967468,TC-SAL,B737,THY7053,TK7053,EZS,ESB,ESB,
44188746,3746537,F-GKXJ,A320,AFR1621,AF1621,TLV,CDG,CDG,
44188709,12451907,,,,,,,,
44188710,3416328,EC-JDL,A319,IBE3324,IB3324,MAD,SSG,SSG,
44188712,7864619,B-HLH,A333,CPA709,CX709,HKG,BKK,BKK,
44188740,11402207,-,,,,,,,
44188771,3950886,D-ABIF,B735,DLH4H,LH909,LHR,FRA,FRA,
44188720,14978359,PR-ATW,AT76,AZU4213,AD4213,AQA,VCP,VCP,
44188741,0,,C650,C650,,,,,
44188751,4967490,TC-SBB,B737,THY7139,TK7139,ADF,ESB,ESB,
44188766,3950980,D-ABLD,B737,BER238Y,AB6482,TXL,SCN,SCN,
44188714,,N861RW,E170,TCF3517,S53517,LGA,ORD,ORD,
44188689,4220359,G-CGWV,E145,EZE7NB,T34627,NCL,BHX,BHX,
44188749,3757868,F-GVZM,AT72,AF639YS,AF7639,RNS,CDG,CDG,
44188707,12595834,C-FTCZ,B738,CJA921,,,,,
44188681,4219420,G-STBB,B77W,BAW5,BA5,LHR,NRT,NRT,
44188758,4219185,G-EZFO,A319,EZY71GJ,U22144,SXF,LTN,LTN,
44188693,,N973AN,B738,AAL1499,AA1499,MIA,DTW,DTW,
44188686,,N830UA,,UAL287,UA287,ORD,YVR,YVR,
44188742,4450674,M-CDZT,BE20,,,,,,
44188682,3952077,D-ACNM,CRJ9,DLH76N,LH3292,DUS,MAD,MAD,
44188701,131186,CN-ROL,B738,RAM664Q,AT664,AGA,ORY,ORY,
44188764,8389094,VT-SJI,B738,JLL4324,S24324,AMD,BOM,BOM,
44188738,11107751,N710SK,CRJ7,,,,,,
44188691,853421,XA-BIC,A320,AIJ2765,4O2765,MEX,PVR,PVR,
44188770,,N536EA,CRJ7,EGF3689,MQ3689,LGA,DTW,DTW,
44188753,5024212,EI-EVL,B738,RYR590X,FR3432,LTN,KUN,KUN,
44188747,10488287,-,,OPS61,OPS61,DEN,,,
44188706,11234214,N835HK,E145,,,,,,
44188711,8913991,HS-ABG,A320,AIQ2529,FD2529,HGH,DMK,DMK,
44188702,3425031,EC-LSQ,AT76,ANE8794,YW8794,MAD,MLN,MLN,
44188708,7866378,B-6839,A321,3U8844,,,,,
44188733,0,,CL30,CL30,,,,,
44188718,3416592,EC-JGS,A321,IBE1710,IB1710,MAD,BCN,BCN,
44188695,3953736,D-AEBH,E190,DLH7AH,LH1861,MXP,MUC,MUC,
44188750,4763043,SP-LND,E190,LOT267,LO267,WAW,AMS,AMS,
44188700,10701912,N311UP,B763,UPS9303,5X9303,PHL,JFK,JFK,
44188680,0,,F900,F900,,,,,
44188754,0,,GL5T,GL5T,,,,,
44188752,12256480,,,,,,,,
44188863,10891217,N498WN,B737,,,,,,
44188798,7865367,B-5346,B738,CHH7725,HU7725,HAK,PVG,PVG,
44188828,3958594,D-AIZB,A320,DLH6JA,LH2113,BRE,MUC,MUC,
44188871,7865618,B-5428,B738,CHH7028,HU7028,SZX,HAK,HAK,
44188838,3147092,I-ADJP,E190,DLA05V,EN8205,VCE,MUC,MUC,
44188855,4344267,VQ-BJV,B735,UTA351,UT351,VKO,HMA,HMA,
44188852,,N16954,E145,ASQ5930,EV5930,ORD,YWG,YWG,
44188796,,N804SK,CRJ9,SKW4487,OO4487,SLC,ORD,ORD,
44188818,7867261,B-5937,A332,CES219,MU219,PVG,FRA,FRA,
44188805,9003729,A6-ANB,A320,ABY294,G9294,ODS,SHJ,SHJ,
44188801,,N520UA,B752,UAL419,UA419,SEA,IAD,IAD,
44188876,7545922,EP-IBB,A306,IRA732,IR732,ORY,IKA,IKA,
44188797,45573,ZS-SXW,A332,SAA29,SA29,HRE,JNB,JNB,
44188787,11170515,N7720F,B737,SWA824,WN824,MDW,CLE,CLE,
44188782,5024325,EI-RDG,E170,AZA1670,AZ1670,PSA,FCO,FCO,
44188799,7867230,B-5852,B738,CHH7017,HU7017,HAK,CAN,CAN,
44188867,14978620,PR-AQI,AT76,AZU4315,AD4315,SJP,VCP,VCP,
44188864,12585856,C-FEJF,E170,,,,,,
44188875,11140948,N743SW,B737,,,,,,
44188778,,N931XJ,CRJ9,FLG3698,9E3698,BOS,CVG,CVG,
44188865,4196806,G-EUUI,A320,BAW680,BA680,LHR,IST,IST,
44188825,,N811UA,A319,UAL368,UA368,PHL,SFO,SFO,
44188807,4196621,G-OOBA,B752,TOM4AC,TOM6551,TFS,BRS,BRS,
44188829,5024324,EI-RDF,E170,AZA2AW,AZ1391,FCO,GOA,GOA,
44188862,10839711,N447WN,B737,,,,,,
44188877,10775882,N38454,B739,UAL1483,UA1483,ORD,DEN,DEN,
44188781,4595463,OH-LTN,A333,FIN51,AY51,HEL,PEK,PEK,
44188793,3417297,EC-JYX,A320,VLG802H,VY8020,BCN,ORY,ORY,
44188810,8389812,VT-INU,A320,IGO364,6E364,CJB,MAA,MAA,
44188874,14978126,PR-MYU,A320,TAM3193,JJ3193,SSA,GIG,GIG,
44188846,4196322,G-FCLI,B752,TCX87VS,TCX4035,TFS,BHX,BHX,
44188860,4949029,TC-AAE,B738,PGT4156,PC4156,SAW,GZT,GZT,
44188804,4686922,LN-KKX,B733,NAX191,DY191,HAU,OSL,OSL,
44188853,4735371,PH-BXP,B739,KLM75K,KL1675,AMS,BCN,BCN,
44188872,7866909,B-LJE,B748,CPA74,CX74,HKG,ANC,ANC,
44188822,7867081,B-5750,B738,CXA8776,MF8776,KWL,XMN,XMN,
44188856,5023166,EI-RJD,RJ85,BCY93AM,AF5193,LCY,AMS,AMS,
44188836,3769771,F-HBNL,A320,AF135XR,AF6135,TLS,ORY,ORY,
44188792,9003294,A6-ECW,B77W,UAE247,EK247,DXB,GIG,GIG,
44188839,0,,CL60,CL60,,,,,
44188870,7785844,9V-SKT,A388,SIA26,SQ26,SIN,FRA,FRA,
44188819,9044685,PK-GPO,A332,GIA714,GA714,DPS,SYD,SYD,
44188791,4685945,LN-TUD,B737,SAS1326,SK1326,OSL,AES,AES,
44188854,7865213,B-6320,A320,9C8812,,,,,
44188809,4851941,YR-BGE,B733,ROT345,RO345,OTP,VIE,VIE,
44188873,11105166,N708PC,AC95,N708PC,,HIO,BFI,BFI,
44188844,,N8969A,CRJ2,FLG3718,9E3718,CMH,MSP,MSP,
44188806,10996780,N601NK,A320,NKS755,NK755,FLL,SJO,SJO,
44188845,7864756,B-HLU,A333,CPA412,CX412,HKG,ICN,ICN,
44188808,11115962,N719CM,SR20,N719CM,,MTV,RDU,RDU,
44188789,8945794,VN-A377,A332,HVN310,VN310,,,,
44188830,853807,XA-BAV,A320,AIJ5350,,,,,
44188788,98411,5A-LAK,A320,LAA202,LN202,TIP,CAI,CAI,
44188861,11183572,N78524,B738,UAL1535,UA1535,LAX,GDL,GDL,
44188790,3146671,I-ADJO,E190,DLH1MF,LH1875,BLQ,MUC,MUC,
44188866,3958185,D-AIMI,A388,DLH573,LH573,JNB,FRA,FRA,
44188850,,N14573,E145,ASQ5800,EV5800,YYZ,EWR,EWR,
44188821,4701828,LN-RGD,B738,SAS407,SK407,ARN,CPH,CPH,
44188820,11120751,N723TW,B752,DAL408,DL408,SFO,JFK,JFK,
44188800,8390368,VT-IEY,A320,IGO383,6E383,HYD,MAA,MAA,
44188911,3950630,D-ABAF,B738,BER811D,AB2595,ALC,TXL,TXL,
44188962,,N915XJ,CRJ9,FLG3493,9E3493,LGA,SRQ,SRQ,
44188955,12614186,,,CH20447,CH20447,YUL,,,
44188917,10609217,N220NV,A320,AAY724,G4724,SFB,RFD,RFD,
44188977,9003893,A6-ABM,A320,ABY117,G9117,MCT,SHJ,SHJ,
44188878,10908984,N515NK,A319,NKS511,NK511,DTW,LAS,LAS,
44188952,4915322,HB-AES,D328,SRK22Q,SX202,BRN,TXL,TXL,
44188899,,N3762Y,B738,DAL1994,DL1994,PHX,JFK,JFK,
44188920,14977967,PR-ONH,A318,ONE6393,O66393,PNZ,BSB,BSB,
44188880,4004952,D-EIZG,BE33,DEIZG,,,,,
44188935,7505461,YI-AQU,A321,GZQ6101,,,,,
44188960,4921832,HB-JVC,F100,SWR41H,LX424,ZRH,BHX,BHX,
44188967,4837523,OK-NEN,A319,CSA618,OK618,PRG,AMS,AMS,
44188942,,N135EV,CRJ9,ASQ5454,EV5454,EWR,DTW,DTW,
44188916,8389894,VT-JBK,B738,JAI537,9W537,DXB,BOM,BOM,
44188901,10663769,N274WN,B737,,,,,,
44188970,10662818,N273WN,B737,,,,,,
44188945,12599369,C-FYIY,A319,ACA1640,,,,,
44188958,2101287,V5-ANM,A319,NMB729,SW729,WDH,JNB,JNB,
44188879,10896020,N502NK,A319,NKS804,NK804,MCO,DTW,DTW,
44188925,11043041,N647SW,B733,,,,,,
44188927,9044354,PK-LFT,B739,LNI800,JT800,SUB,UPG,UPG,
44188944,4758530,SP-HAC,A320,LLP8315,P78315,GDN,,,
44188909,4686760,LN-RRM,B737,SAS811,SK811,OSL,LHR,LHR,
44188965,4342039,VP-BKY,A320,AFL2315,SU2315,SXF,SVO,SVO,
44188975,7865961,B-6695,A320,CES211,MU211,PVG,MNL,MNL,
44188890,4967459,TC-SAC,B738,THY7253,TK7253,ESB,SAW,SAW,
44188910,4195343,G-BNLP,B744,BAW297,BA297,LHR,ORD,ORD,
44188919,4805077,CS-TNU,A320,TAP927,TP927,ZRH,LIS,LIS,
44188922,4508873,OO-SFI,DA42,,,,,,
44188902,4216374,G-EZDH,A319,EZY76FR,U26995,EDI,MAD,MAD,
44188974,,N203WQ,DH8D,RPA3878,YX3878,DCA,EWR,EWR,
44188929,4687009,LN-RRB,B737,SAS4525,SK4525,MOL,OSL,OSL,
44188966,7865394,B-5358,B738,CHH7672,HU7672,HRB,HAK,HAK,
44188964,0,,,,,,,,
44188883,11347273,N946UW,E190,,,,,,
44188941,,N906AN,B738,AAL1114,AA1114,DFW,LGA,LGA,
44188943,4625112,SX-DVX,A320,OAL310,OA310,SOF,ATH,ATH,
44188915,5024430,EI-EZD,A319,SDM573,FV573,LED,KJA,KJA,
44188968,14978906,,,E48F5A,,SSA,,,
44188908,4686690,LN-RDY,DH8D,,,,,,
44188918,7668370,9M-MNE,A388,9MMNE,,,,,
44188926,8945682,VN-A141,B772,HVN70,VN70,DME,CXR,CXR,
44188888,3960274,D-AKNR,A319,GWI2T,4U2063,RLG,STR,STR,
44188950,4197812,G-EZAS,A319,EZY45NR,U28576,BCN,LGW,LGW,
44188885,4949650,TC-ATR,A321,KKK9197,,,,,
44188882,4895119,SE-LLO,ATP,NTJ452,2N452,LYC,ARN,ARN,
44188953,4687329,LN-NOO,B738,NAX633,DY633,BGO,OSL,OSL,
44188978,15204892,CC-CXE,B763,LPE2429,LP2429,LIM,,,
44188969,4920850,HB-IJI,A320,SWR31V,LX380,ZRH,MAN,MAN,
44188884,11373349,N972AT,B712,,,,,,
44188928,3753205,F-GRHV,A319,AF613QQ,AF7613,NTE,MRS,MRS,
44188900,11207457,N80883,,,,,,,
44188889,811062,9Y-TTA,AT76,BWA1817,BW1817,TAB,POS,POS,
44188946,15220840,HC-COF,A319,TAE311,EQ311,UIO,GYE,GYE,
44188881,10690889,N300WC,,,,,,,
44188948,3953735,D-AEBG,E190,DLH9WA,LH1682,MUC,BUD,BUD,
44188951,3951973,D-ACKE,CRJ9,DLH5YA,LH1725,BEG,MUC,MUC,
44188906,,N54711,B737,UAL1130,UA1130,ORD,SAN,SAN,
44188954,852016,XA-VOE,A319,VOI980,Y4980,MEX,MCO,MCO,
44188921,4220171,G-LCYO,E190,CFE8767,CJ8767,LCY,ZRH,ZRH,
44188959,704866,HK-4905,A320,VVC8101,5Z8101,,,,
44188933,0,,GLF5,GLF5,,,,,
44189067,3413518,EC-III,B738,AEA1431,UX1431,PMI,,,
44189065,50258,ZS-ZWB,B738,CAW641,MN641,JNB,DUR,DUR,
44189041,0,,FA7X,FA7X,,,,,
44189023,4197114,G-EZSM,A319,EZY73MT,U22788,CDG,MXP,MXP,
44189006,14975447,PR-GGL,B738,GOL1266,G31266,GRU,FLN,FLN,
44189015,,N632CZ,E170,CPZ5832,CP5832,LAX,SFO,SFO,
44189059,11018904,N623NK,A320,NKS151,NK151,ACY,PBI,PBI,
44189010,4219723,G-CGMB,E135,EZE46S,T34606,ABZ,SVG,SVG,
44189021,10603758,N215JS,,,,,,,
44189076,10859556,,,,,,,,
44189008,4344287,VQ-BQR,B738,UTA247,UT247,VKO,SGC,SGC,
44189039,7700644,RP-C3246,A320,CEB548,5J548,SIN,CEB,CEB,
44189056,0,,BE40,BE40,,,,,
44188986,,N752SK,CRJ7,SKW5580,OO5580,ORD,MTY,MTY,
44188994,3950756,D-ABED,B733,DLH8LT,LH1224,FRA,GVA,GVA,
44189032,,N925DL,MD88,DAL480,DL480,JFK,MCO,MCO,
44189019,3146644,I-ADJL,E190,DLH2CM,LH1862,MUC,MXP,MXP,
44189063,3756230,F-GUGG,A318,AFR1808,AF1808,CDG,STR,STR,
44189000,4661065,HA-LWB,A320,WZZ2JL,W61602,LTN,GDN,GDN,
44189042,3755015,F-GTAH,A321,AFR1781,AF1781,LHR,CDG,CDG,
44189020,3424791,EC-LPQ,B738,AEA9049,UX9049,TFN,MAD,MAD,
44189069,11184845,N787CV,,,,,,,
44188991,7864452,B-6245,A319,CBJ5301,JD5301,XIY,HGH,HGH,
44189077,0,,C750,C750,,,,,
44188990,,N411SW,CRJ2,SKW5408,OO5408,ORD,MKG,MKG,
44189043,4763138,SP-LRC,B788,LOT3,LO3,WAW,ORD,ORD,
44189074,11301551,N9008U,A319,AAL1579,AA1579,DFW,BJX,BJX,
44188982,8389944,VT-WAK,A320,GOW452,G8452,PNQ,MAA,MAA,
44189072,3424461,EC-LKX,E190,AEA6079,UX6079,MAD,PMI,PMI,
44189054,,N642RW,E170,TCF3463,S53463,ORD,SLC,SLC,
44189075,7372837,RDPL-34223,A320,LAO911,QV911,VTE,ICN,ICN,
44189011,4701645,LN-RGG,B738,SAS1429,SK1429,ARN,CPH,CPH,
44189066,4450733,M-ASIK,G280,MASIK,,VIE,,,
